GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	QUALIFIER	GO TERM	GO NAME	ECO ID	GO EVIDENCE CODE	REFERENCE	WITH/FROM	TAXON ID	ASSIGNED BY	ANNOTATION EXTENSION	GO ASPECT
UniProtKB	Q16602	CALCRL	involved_in	GO:0007186	G protein-coupled receptor signaling pathway	ECO:0000304	TAS	Reactome:R-HSA-388396		9606	Reactome		P
UniProtKB	Q16602	CALCRL	involved_in	GO:0007189	adenylate cyclase-activating G protein-coupled receptor signaling pathway	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9R1W5|ensembl:ENSMUSP00000073875	9606	Ensembl		P
UniProtKB	Q16602	CALCRL	enables	GO:0001635	calcitonin gene-related peptide receptor activity	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9R1W5|ensembl:ENSMUSP00000073875	9606	Ensembl		F
UniProtKB	Q16602	CALCRL	enables	GO:0001605	adrenomedullin receptor activity	ECO:0000353	IPI	PMID:20074556	UniProtKB:O60895	9606	UniProt		F
UniProtKB	Q16602	CALCRL	enables	GO:0001605	adrenomedullin receptor activity	ECO:0000353	IPI	PMID:9620797	UniProtKB:O60895	9606	UniProt		F
UniProtKB	Q16602	CALCRL	enables	GO:0001635	calcitonin gene-related peptide receptor activity	ECO:0000353	IPI	PMID:9620797	UniProtKB:O60894	9606	UniProt		F
UniProtKB	Q16602	CALCRL	enables	GO:0001635	calcitonin gene-related peptide receptor activity	ECO:0000353	IPI	PMID:10882736	UniProtKB:O60894	9606	UniProt		F
UniProtKB	Q16602	CALCRL	enables	GO:0001605	adrenomedullin receptor activity	ECO:0000353	IPI	PMID:10882736	UniProtKB:O60896	9606	UniProt		F
UniProtKB	Q16602	CALCRL	involved_in	GO:0007189	adenylate cyclase-activating G protein-coupled receptor signaling pathway	ECO:0000353	IPI	PMID:10882736	UniProtKB:O60896	9606	UniProt		P
UniProtKB	Q16602	CALCRL	involved_in	GO:0007189	adenylate cyclase-activating G protein-coupled receptor signaling pathway	ECO:0000353	IPI	PMID:10882736	UniProtKB:O60894	9606	UniProt		P
UniProtKB	Q16602	CALCRL	involved_in	GO:0007189	adenylate cyclase-activating G protein-coupled receptor signaling pathway	ECO:0000353	IPI	PMID:9620797	UniProtKB:O60894	9606	UniProt		P
UniProtKB	Q16602	CALCRL	involved_in	GO:0007189	adenylate cyclase-activating G protein-coupled receptor signaling pathway	ECO:0000353	IPI	PMID:20074556	UniProtKB:O60895	9606	UniProt		P
UniProtKB	Q16602	CALCRL	involved_in	GO:0007189	adenylate cyclase-activating G protein-coupled receptor signaling pathway	ECO:0000353	IPI	PMID:10882736	UniProtKB:O60895	9606	UniProt		P
UniProtKB	Q16602	CALCRL	involved_in	GO:0007189	adenylate cyclase-activating G protein-coupled receptor signaling pathway	ECO:0000353	IPI	PMID:22102369	UniProtKB:O60895	9606	UniProt		P
UniProtKB	Q16602	CALCRL	involved_in	GO:0007189	adenylate cyclase-activating G protein-coupled receptor signaling pathway	ECO:0000353	IPI	PMID:9620797	UniProtKB:O60895	9606	UniProt		P
UniProtKB	Q16602	CALCRL	involved_in	GO:1990410	adrenomedullin receptor signaling pathway	ECO:0000353	IPI	PMID:20074556	UniProtKB:O60895	9606	UniProt		P
UniProtKB	Q16602	CALCRL	involved_in	GO:1990408	calcitonin gene-related peptide receptor signaling pathway	ECO:0000353	IPI	PMID:9620797	UniProtKB:O60894	9606	UniProt		P
UniProtKB	Q16602	CALCRL	involved_in	GO:1990410	adrenomedullin receptor signaling pathway	ECO:0000353	IPI	PMID:22102369	UniProtKB:O60895	9606	UniProt		P
UniProtKB	Q16602	CALCRL	involved_in	GO:1990410	adrenomedullin receptor signaling pathway	ECO:0000353	IPI	PMID:9620797	UniProtKB:O60895	9606	UniProt		P
UniProtKB	Q16602	CALCRL	involved_in	GO:1990410	adrenomedullin receptor signaling pathway	ECO:0000353	IPI	PMID:10882736	UniProtKB:O60895	9606	UniProt		P
UniProtKB	Q16602	CALCRL	involved_in	GO:1990408	calcitonin gene-related peptide receptor signaling pathway	ECO:0000353	IPI	PMID:10882736	UniProtKB:O60894	9606	UniProt		P
UniProtKB	Q16602	CALCRL	involved_in	GO:1990410	adrenomedullin receptor signaling pathway	ECO:0000353	IPI	PMID:10882736	UniProtKB:O60896	9606	UniProt		P
UniProtKB	Q16627	CCL14	involved_in	GO:0007186	G protein-coupled receptor signaling pathway	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000245709|RGD:620458|UniProtKB:O00585|UniProtKB:O15444|UniProtKB:P13501	9606	GO_Central		P
UniProtKB	Q16663	CCL15	involved_in	GO:0007186	G protein-coupled receptor signaling pathway	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000245709|RGD:620458|UniProtKB:O00585|UniProtKB:O15444|UniProtKB:P13501	9606	GO_Central		P
UniProtKB	Q16760	DGKD	involved_in	GO:0007205	protein kinase C-activating G protein-coupled receptor signaling pathway	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000756	9606	InterPro		P
UniProtKB	Q16760	DGKD	involved_in	GO:0007205	protein kinase C-activating G protein-coupled receptor signaling pathway	ECO:0000303	NAS	PMID:12200442		9606	UniProt		P
UniProtKB	Q17RS1	OR7A5	enables	GO:0004930	G protein-coupled receptor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000276	9606	InterPro		F
UniProtKB	Q17RS1	OR7A5	involved_in	GO:0007186	G protein-coupled receptor signaling pathway	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000276|InterPro:IPR000725	9606	InterPro		P
UniProtKB	Q17RS1	OR7A5	enables	GO:0004930	G protein-coupled receptor activity	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0297	9606	UniProt		F
UniProtKB	Q17RS1	OR7A5	involved_in	GO:0007186	G protein-coupled receptor signaling pathway	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0297	9606	UniProt		P
UniProtKB	Q1JUL4	MC1R	enables	GO:0004977	melanocortin receptor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001671	9606	InterPro		F
UniProtKB	Q1JUL4	MC1R	enables	GO:0004980	melanocyte-stimulating hormone receptor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000761	9606	InterPro		F
UniProtKB	Q1JUL4	MC1R	enables	GO:0004930	G protein-coupled receptor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000276	9606	InterPro		F
UniProtKB	Q1JUL4	MC1R	involved_in	GO:0007186	G protein-coupled receptor signaling pathway	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000276|InterPro:IPR000761|InterPro:IPR001671	9606	InterPro		P
UniProtKB	Q1JUL4	MC1R	enables	GO:0004930	G protein-coupled receptor activity	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0297	9606	UniProt		F
UniProtKB	Q1JUL4	MC1R	involved_in	GO:0007186	G protein-coupled receptor signaling pathway	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0297	9606	UniProt		P
UniProtKB	Q1JUL4	MC1R	enables	GO:0004977	melanocortin receptor activity	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q01727|ensembl:ENSMUSP00000095929	9606	Ensembl		F
UniProtKB	Q1JUL4	MC1R	enables	GO:0004980	melanocyte-stimulating hormone receptor activity	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q01727|ensembl:ENSMUSP00000095929	9606	Ensembl		F
UniProtKB	Q1JUL4	MC1R	enables	GO:0004980	melanocyte-stimulating hormone receptor activity	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000084119	9606	UniProt		F
UniProtKB	Q1JUL6	MC1R	enables	GO:0004977	melanocortin receptor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001671	9606	InterPro		F
UniProtKB	Q1JUL6	MC1R	enables	GO:0004980	melanocyte-stimulating hormone receptor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000761	9606	InterPro		F
UniProtKB	Q1JUL6	MC1R	enables	GO:0004930	G protein-coupled receptor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000276	9606	InterPro		F
UniProtKB	Q1JUL6	MC1R	involved_in	GO:0007186	G protein-coupled receptor signaling pathway	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000276|InterPro:IPR000761|InterPro:IPR001671	9606	InterPro		P
UniProtKB	Q1JUL6	MC1R	involved_in	GO:0007186	G protein-coupled receptor signaling pathway	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0297	9606	UniProt		P
UniProtKB	Q1JUL6	MC1R	enables	GO:0004930	G protein-coupled receptor activity	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0297	9606	UniProt		F
UniProtKB	Q1JUL6	MC1R	enables	GO:0004980	melanocyte-stimulating hormone receptor activity	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000084119	9606	UniProt		F
UniProtKB	Q1JUL8	MC1R	enables	GO:0004977	melanocortin receptor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001671	9606	InterPro		F
UniProtKB	Q1JUL8	MC1R	enables	GO:0004980	melanocyte-stimulating hormone receptor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000761	9606	InterPro		F
UniProtKB	Q1JUL8	MC1R	enables	GO:0004930	G protein-coupled receptor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000276	9606	InterPro		F
UniProtKB	Q1JUL8	MC1R	involved_in	GO:0007186	G protein-coupled receptor signaling pathway	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000276|InterPro:IPR000761|InterPro:IPR001671	9606	InterPro		P
UniProtKB	Q1JUL8	MC1R	involved_in	GO:0007186	G protein-coupled receptor signaling pathway	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0297	9606	UniProt		P
UniProtKB	Q1JUL8	MC1R	enables	GO:0004930	G protein-coupled receptor activity	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0297	9606	UniProt		F
UniProtKB	Q1JUL8	MC1R	enables	GO:0004980	melanocyte-stimulating hormone receptor activity	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000084119	9606	UniProt		F
UniProtKB	Q1JUL9	MC1R	enables	GO:0004977	melanocortin receptor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001671	9606	InterPro		F
UniProtKB	Q1JUL9	MC1R	enables	GO:0004980	melanocyte-stimulating hormone receptor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000761	9606	InterPro		F
UniProtKB	Q1JUL9	MC1R	enables	GO:0004930	G protein-coupled receptor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000276	9606	InterPro		F
UniProtKB	Q1JUL9	MC1R	involved_in	GO:0007186	G protein-coupled receptor signaling pathway	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000276|InterPro:IPR000761|InterPro:IPR001671	9606	InterPro		P
UniProtKB	Q1JUL9	MC1R	involved_in	GO:0007186	G protein-coupled receptor signaling pathway	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0297	9606	UniProt		P
UniProtKB	Q1JUL9	MC1R	enables	GO:0004930	G protein-coupled receptor activity	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0297	9606	UniProt		F
UniProtKB	Q1JUL9	MC1R	enables	GO:0004980	melanocyte-stimulating hormone receptor activity	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000084119	9606	UniProt		F
UniProtKB	Q1JUM0	MC1R	enables	GO:0004977	melanocortin receptor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001671	9606	InterPro		F
UniProtKB	Q1JUM0	MC1R	enables	GO:0004980	melanocyte-stimulating hormone receptor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000761	9606	InterPro		F
UniProtKB	Q1JUM0	MC1R	enables	GO:0004930	G protein-coupled receptor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000276	9606	InterPro		F
UniProtKB	Q1JUM0	MC1R	involved_in	GO:0007186	G protein-coupled receptor signaling pathway	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000276|InterPro:IPR000761|InterPro:IPR001671	9606	InterPro		P
UniProtKB	Q1JUM0	MC1R	involved_in	GO:0007186	G protein-coupled receptor signaling pathway	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0297	9606	UniProt		P
UniProtKB	Q1JUM0	MC1R	enables	GO:0004930	G protein-coupled receptor activity	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0297	9606	UniProt		F
UniProtKB	Q1JUM0	MC1R	enables	GO:0004980	melanocyte-stimulating hormone receptor activity	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000084119	9606	UniProt		F
UniProtKB	Q1JUM2	MC1R	enables	GO:0004977	melanocortin receptor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001671	9606	InterPro		F
UniProtKB	Q1JUM2	MC1R	enables	GO:0004980	melanocyte-stimulating hormone receptor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000761	9606	InterPro		F
UniProtKB	Q1JUM2	MC1R	enables	GO:0004930	G protein-coupled receptor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000276	9606	InterPro		F
UniProtKB	Q1JUM2	MC1R	involved_in	GO:0007186	G protein-coupled receptor signaling pathway	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000276|InterPro:IPR000761|InterPro:IPR001671	9606	InterPro		P
UniProtKB	Q1JUM2	MC1R	enables	GO:0004930	G protein-coupled receptor activity	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0297	9606	UniProt		F
UniProtKB	Q1JUM2	MC1R	involved_in	GO:0007186	G protein-coupled receptor signaling pathway	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0297	9606	UniProt		P
UniProtKB	Q1JUM2	MC1R	enables	GO:0004980	melanocyte-stimulating hormone receptor activity	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000084119	9606	UniProt		F
UniProtKB	Q1JUM3	MC1R	enables	GO:0004977	melanocortin receptor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001671	9606	InterPro		F
UniProtKB	Q1JUM3	MC1R	enables	GO:0004980	melanocyte-stimulating hormone receptor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000761	9606	InterPro		F
UniProtKB	Q1JUM3	MC1R	enables	GO:0004930	G protein-coupled receptor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000276	9606	InterPro		F
UniProtKB	Q1JUM3	MC1R	involved_in	GO:0007186	G protein-coupled receptor signaling pathway	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000276|InterPro:IPR000761|InterPro:IPR001671	9606	InterPro		P
UniProtKB	Q1JUM3	MC1R	enables	GO:0004930	G protein-coupled receptor activity	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0297	9606	UniProt		F
UniProtKB	Q1JUM3	MC1R	involved_in	GO:0007186	G protein-coupled receptor signaling pathway	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0297	9606	UniProt		P
UniProtKB	Q1JUM3	MC1R	enables	GO:0004980	melanocyte-stimulating hormone receptor activity	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000084119	9606	UniProt		F
UniProtKB	Q1JUM4	MC1R	enables	GO:0004977	melanocortin receptor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001671	9606	InterPro		F
UniProtKB	Q1JUM4	MC1R	enables	GO:0004980	melanocyte-stimulating hormone receptor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000761	9606	InterPro		F
UniProtKB	Q1JUM4	MC1R	enables	GO:0004930	G protein-coupled receptor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000276	9606	InterPro		F
UniProtKB	Q1JUM4	MC1R	involved_in	GO:0007186	G protein-coupled receptor signaling pathway	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000276|InterPro:IPR000761|InterPro:IPR001671	9606	InterPro		P
UniProtKB	Q1JUM4	MC1R	involved_in	GO:0007186	G protein-coupled receptor signaling pathway	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0297	9606	UniProt		P
UniProtKB	Q1JUM4	MC1R	enables	GO:0004930	G protein-coupled receptor activity	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0297	9606	UniProt		F
UniProtKB	Q1JUM4	MC1R	enables	GO:0004980	melanocyte-stimulating hormone receptor activity	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000084119	9606	UniProt		F
UniProtKB	Q1JUM5	MC1R	enables	GO:0004977	melanocortin receptor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001671	9606	InterPro		F
UniProtKB	Q1JUM5	MC1R	enables	GO:0004980	melanocyte-stimulating hormone receptor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000761	9606	InterPro		F
UniProtKB	Q1JUM5	MC1R	enables	GO:0004930	G protein-coupled receptor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000276	9606	InterPro		F
UniProtKB	Q1JUM5	MC1R	involved_in	GO:0007186	G protein-coupled receptor signaling pathway	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000276|InterPro:IPR000761|InterPro:IPR001671	9606	InterPro		P
UniProtKB	Q1JUM5	MC1R	enables	GO:0004930	G protein-coupled receptor activity	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0297	9606	UniProt		F
UniProtKB	Q1JUM5	MC1R	involved_in	GO:0007186	G protein-coupled receptor signaling pathway	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0297	9606	UniProt		P
UniProtKB	Q1JUM5	MC1R	enables	GO:0004980	melanocyte-stimulating hormone receptor activity	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000084119	9606	UniProt		F
UniProtKB	Q29RX9	MTNR1A	enables	GO:0004930	G protein-coupled receptor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000276	9606	InterPro		F
UniProtKB	Q29RX9	MTNR1A	involved_in	GO:0007186	G protein-coupled receptor signaling pathway	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000025|InterPro:IPR000276|InterPro:IPR002278	9606	InterPro		P
UniProtKB	Q29RX9	MTNR1A	enables	GO:0008502	melatonin receptor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000025|InterPro:IPR002278	9606	InterPro		F
UniProtKB	Q2F3K1	CASR	enables	GO:0004930	G protein-coupled receptor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000068|InterPro:IPR000337|InterPro:IPR017978|InterPro:IPR017979	9606	InterPro		F
UniProtKB	Q2F3K1	CASR	involved_in	GO:0007186	G protein-coupled receptor signaling pathway	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000068|InterPro:IPR000337|InterPro:IPR017978|InterPro:IPR017979	9606	InterPro		P
UniProtKB	Q2F3K2	CASR	enables	GO:0004930	G protein-coupled receptor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000068|InterPro:IPR011500	9606	InterPro		F
UniProtKB	Q2F3K2	CASR	involved_in	GO:0007186	G protein-coupled receptor signaling pathway	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000068|InterPro:IPR011500	9606	InterPro		P
UniProtKB	Q2F3K3	CASR	enables	GO:0004930	G protein-coupled receptor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000068	9606	InterPro		F
UniProtKB	Q2F3K3	CASR	involved_in	GO:0007186	G protein-coupled receptor signaling pathway	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000068	9606	InterPro		P
UniProtKB	Q2F3K4	CASR	enables	GO:0004930	G protein-coupled receptor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000068|InterPro:IPR000337	9606	InterPro		F
UniProtKB	Q2F3K4	CASR	involved_in	GO:0007186	G protein-coupled receptor signaling pathway	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000068|InterPro:IPR000337	9606	InterPro		P
UniProtKB	Q2F3K5	CASR	enables	GO:0004930	G protein-coupled receptor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000068|InterPro:IPR000337	9606	InterPro		F
UniProtKB	Q2F3K5	CASR	involved_in	GO:0007186	G protein-coupled receptor signaling pathway	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000068|InterPro:IPR000337	9606	InterPro		P
UniProtKB	Q2F3K6	CASR	enables	GO:0004930	G protein-coupled receptor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000068	9606	InterPro		F
UniProtKB	Q2F3K6	CASR	involved_in	GO:0007186	G protein-coupled receptor signaling pathway	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000068	9606	InterPro		P
UniProtKB	Q2L7J7	ADORA2B	enables	GO:0004930	G protein-coupled receptor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000276	9606	InterPro		F
UniProtKB	Q2L7J7	ADORA2B	involved_in	GO:0007186	G protein-coupled receptor signaling pathway	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000276	9606	InterPro		P
UniProtKB	Q2M3K2	RGS6	involved_in	GO:0007186	G protein-coupled receptor signaling pathway	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR015898|InterPro:IPR036284	9606	InterPro		P
UniProtKB	Q2M589	DGKG	involved_in	GO:0007205	protein kinase C-activating G protein-coupled receptor signaling pathway	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000756	9606	InterPro		P
UniProtKB	Q2M5E4	RGS21	involved_in	GO:0007186	G protein-coupled receptor signaling pathway	ECO:0000304	TAS	Reactome:R-HSA-388396		9606	Reactome		P
UniProtKB	Q2MZ38	GNRHR2	enables	GO:0004968	gonadotropin-releasing hormone receptor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR027983	9606	InterPro		F
UniProtKB	Q2MZ38	GNRHR2	involved_in	GO:0007186	G protein-coupled receptor signaling pathway	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR027983	9606	InterPro		P
UniProtKB	Q2TNI1	CAV1	involved_in	GO:0086098	angiotensin-activated signaling pathway involved in heart process	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P49817|ensembl:ENSMUSP00000007799	9606	Ensembl		P
UniProtKB	Q2YD84	CXCR5	enables	GO:0004930	G protein-coupled receptor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000276	9606	InterPro		F
UniProtKB	Q2YD84	CXCR5	involved_in	GO:0007186	G protein-coupled receptor signaling pathway	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000276|InterPro:IPR001053	9606	InterPro		P
UniProtKB	Q2YD84	CXCR5	enables	GO:0016494	C-X-C chemokine receptor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001053	9606	InterPro		F
UniProtKB	Q2YD84	CXCR5	enables	GO:0004930	G protein-coupled receptor activity	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0297	9606	UniProt		F
UniProtKB	Q2YD84	CXCR5	involved_in	GO:0007186	G protein-coupled receptor signaling pathway	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0297	9606	UniProt		P
UniProtKB	Q2YD89	PTGIR	enables	GO:0004930	G protein-coupled receptor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000276	9606	InterPro		F
UniProtKB	Q2YD89	PTGIR	involved_in	GO:0007186	G protein-coupled receptor signaling pathway	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000276|InterPro:IPR000370|InterPro:IPR008365	9606	InterPro		P
UniProtKB	Q2YEL0	PDYN	involved_in	GO:0007218	neuropeptide signaling pathway	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000750|InterPro:IPR006024	9606	InterPro		P
UniProtKB	Q2YEM6	PDYN	involved_in	GO:0007218	neuropeptide signaling pathway	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000750|InterPro:IPR006024	9606	InterPro		P
UniProtKB	Q38L21	CCR5	enables	GO:0004950	chemokine receptor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000355	9606	InterPro		F
UniProtKB	Q38L21	CCR5	enables	GO:0004930	G protein-coupled receptor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000276	9606	InterPro		F
UniProtKB	Q38L21	CCR5	involved_in	GO:0007186	G protein-coupled receptor signaling pathway	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000276|InterPro:IPR000355|InterPro:IPR002240	9606	InterPro		P
UniProtKB	Q38L21	CCR5	enables	GO:0016493	C-C chemokine receptor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002240	9606	InterPro		F
UniProtKB	Q38L21	CCR5	involved_in	GO:0007186	G protein-coupled receptor signaling pathway	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0297	9606	UniProt		P
UniProtKB	Q38L21	CCR5	enables	GO:0004930	G protein-coupled receptor activity	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0297	9606	UniProt		F
UniProtKB	Q38L21	CCR5	enables	GO:0016493	C-C chemokine receptor activity	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P51682|ensembl:ENSMUSP00000107069	9606	Ensembl		F
UniProtKB	Q3B7B1	PENK	involved_in	GO:0007218	neuropeptide signaling pathway	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000703|InterPro:IPR006024	9606	InterPro		P
UniProtKB	Q3B7B1	PENK	involved_in	GO:0007218	neuropeptide signaling pathway	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0527	9606	UniProt		P
UniProtKB	Q3KNS9	GPR22	enables	GO:0004930	G protein-coupled receptor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000276	9606	InterPro		F
UniProtKB	Q3KNS9	GPR22	involved_in	GO:0007186	G protein-coupled receptor signaling pathway	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000276	9606	InterPro		P
UniProtKB	Q3KNW7	FKSG83	involved_in	GO:0007186	G protein-coupled receptor signaling pathway	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR004072	9606	InterPro		P
UniProtKB	Q3KNW7	FKSG83	enables	GO:0016503	pheromone receptor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR004072	9606	InterPro		F
UniProtKB	Q3KNW7	FKSG83	enables	GO:0004930	G protein-coupled receptor activity	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0297	9606	UniProt		F
UniProtKB	Q3KNW7	FKSG83	involved_in	GO:0007186	G protein-coupled receptor signaling pathway	ECO:0000323	IEA	GO_REF:0000043	UniProtKB-KW:KW-0297	9606	UniProt		P
UniProtKB	Q3L3Q6	CCR5	enables	GO:0004950	chemokine receptor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000355	9606	InterPro		F
UniProtKB	Q3L3Q6	CCR5	enables	GO:0004930	G protein-coupled receptor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000276	9606	InterPro		F
UniProtKB	Q3L3Q6	CCR5	involved_in	GO:0007186	G protein-coupled receptor signaling pathway	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR000276|InterPro:IPR000355|InterPro:IPR002240	9606	InterPro		P
UniProtKB	Q3L3Q6	CCR5	enables	GO:0016493	C-C chemokine receptor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002240	9606	InterPro		F
